State,Institute,Course,Seats,Fee
Gujarat,"PDU Med Coll, Rajkot",MBBS,1,25000
Gujarat,"PDU Med Coll, Rajkot",MBBS,0+1(VV),25000
Tamil Nadu,Kanyakumari Med Coll,MBBS,1,18073
Tamil Nadu,Kanyakumari Med Coll,MBBS,0+1(VV),18073
Tamil Nadu,Kanyakumari Med Coll,MBBS,1,18073
Assam,Nagaon Medical College,MBBS,1,6400
Assam,Nagaon Medical College,MBBS,0+1(VV),6400
Assam,Nagaon Medical College,MBBS,0+1(VV),6400
Uttar Pradesh,"Govt Med Coll, Auraiya",MBBS,1,24000
Uttar Pradesh,"Govt Med Coll, Auraiya",MBBS,0+1(VV),24000
Uttar Pradesh,"Govt Med Coll, Auraiya",MBBS,1,24000
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,1,53000
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,1,53000
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,1,53000
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,1,53000
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,1,53000
Kerala,"Govt Med Coll, Kollam",MBBS,1,24000
Telangana,"Govt Med Coll, Nalgonda",MBBS,1,14000
Telangana,"Govt Med Coll, Nalgonda",MBBS,1,14000
Tamil Nadu,"Rajah Muthiah DC, Annamalai",BDS,1,16073
Tamil Nadu,"Rajah Muthiah DC, Annamalai",BDS,1,16073
Tamil Nadu,"Rajah Muthiah DC, Annamalai",BDS,1,16073
Tamil Nadu,"Rajah Muthiah DC, Annamalai",BDS,1,16073
Tamil Nadu,"Rajah Muthiah DC, Annamalai",BDS,1,16073
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,30,4200000
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,23,4200000
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,24,4200000
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,1,4200000
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,1,4200000
Tripura,"Agartala Med Coll, Agartala",MBBS,1,59500
Delhi,"VMMC, Delhi",MBBS,2,41000
Delhi,"VMMC, Delhi",MBBS,2,41000
Karnataka,"JN Medical College, Belgaum",MBBS,30,3913000
Karnataka,"JN Medical College, Belgaum",MBBS,16,3913000
Karnataka,"JN Medical College, Belgaum",MBBS,7,3913000
Karnataka,"JN Medical College, Belgaum",MBBS,1,3913000
Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,23,3440000
Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,21+1(VV),3440000
Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,17+1(VV),3440000
Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,1,3440000
Maharashtra,"HBT & RN Cooper, Mumbai",MBBS,1,158600
Maharashtra,"HBT & RN Cooper, Mumbai",MBBS,1,158600
Maharashtra,"HBT & RN Cooper, Mumbai",MBBS,1,158600
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,6,561000
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,6,561000
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,6,561000
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,2,561000
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,1,561000
Pondicherry,"MGMC & RI, Pondicherry",MBBS,25,4932014
Pondicherry,"MGMC & RI, Pondicherry",MBBS,25,4932014
Pondicherry,"MGMC & RI, Pondicherry",MBBS,24,4932014
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,10,2150000
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,10,2150000
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,8+2(VV),2150000
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,5,2150000
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,4,2150000
Telangana,"Malla Reddy IMS, Hyderabad",MBBS,30,3612000
Telangana,"Malla Reddy IMS, Hyderabad",MBBS,22,3612000
Telangana,"Malla Reddy IMS, Hyderabad",MBBS,14,3612000
Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,23,3913000
Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,29,3913000
Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,22,3913000
Assam,"Regional Dental Coll, Guwahati",BDS,1,5000
Assam,"Regional Dental Coll, Guwahati",BDS,1,5000
Assam,"Regional Dental Coll, Guwahati",BDS,1,5000
West Bengal,"Nilratan Sircar, Kolkata",MBBS,1,9000
West Bengal,"Nilratan Sircar, Kolkata",MBBS,1,9000
West Bengal,"Nilratan Sircar, Kolkata",MBBS,1,9000
Maharashtra,"DY Patil, Navi Mumbai",MBBS,38,4730000
Maharashtra,"DY Patil, Navi Mumbai",MBBS,26+1(VV),4730000
Maharashtra,"DY Patil, Navi Mumbai",MBBS,3+2(VV),4730000
Karnataka,"JSS Med Coll, Mysore",MBBS,38,3545100
Karnataka,"JSS Med Coll, Mysore",MBBS,15+5(VV),3545100
Karnataka,"JSS Med Coll, Mysore",MBBS,4+5(VV),3545100
Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,15,626000
Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,9+2(VV),626000
Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,0+1(VV),626000
West Bengal,"Burdwan Dental Coll, Burdwan",BDS,1,7800
West Bengal,"Burdwan Dental Coll, Burdwan",BDS,1,7800
West Bengal,"Burdwan Dental Coll, Burdwan",BDS,1,7800
West Bengal,"Burdwan Dental Coll, Burdwan",BDS,1,7800
West Bengal,"Burdwan Dental Coll, Burdwan",BDS,1,7800
Uttar Pradesh,"Govt Med Coll, Firozobad",MBBS,1,24000
Uttar Pradesh,"Govt Med Coll, Firozobad",MBBS,1,24000
Andhra Pradesh,"GITAM IMS, Vizag",MBBS,23,3870000
Andhra Pradesh,"GITAM IMS, Vizag",MBBS,21,3870000
Andhra Pradesh,"GITAM IMS, Vizag",MBBS,13,3870000
Karnataka,"Shri BM Patil, Vijayapura",MBBS,30,2850000
Karnataka,"Shri BM Patil, Vijayapura",MBBS,26+7(VV),2850000
Karnataka,"Shri BM Patil, Vijayapura",MBBS,21+6(VV),2850000
Karnataka,"Shri BM Patil, Vijayapura",MBBS,1,2850000
Karnataka,"Shri BM Patil, Vijayapura",MBBS,1,2850000
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,1,33739
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,1,33739
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,0+1(VV),33739
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,38,5504000
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,22+5(VV),5504000
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,17+4(VV),5504000
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,2,5504000
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,1,5504000
Delhi,"UCMS, Delhi",MBBS,2,31340
Telangana,"Malla Reddy(Women), Hyderabad",MBBS,30,3612000
Telangana,"Malla Reddy(Women), Hyderabad",MBBS,19+2(VV),3612000
Telangana,"Malla Reddy(Women), Hyderabad",MBBS,17+2(VV),3612000
Telangana,"Malla Reddy(Women), Hyderabad",MBBS,1,3612000
Maharashtra,"DY Patil UniversitySclofMed,Taluka Maval",MBBS,8,3870000
Maharashtra,"DY Patil UniversitySclofMed,Taluka Maval",MBBS,7+1(VV),3870000
Karnataka,"SDU Med Coll, Kolar",MBBS,30,3956000
Karnataka,"SDU Med Coll, Kolar",MBBS,21,3956000
Karnataka,"SDU Med Coll, Kolar",MBBS,2+1(VV),3956000
Maharashtra,"DY Patil, Kolhapur",MBBS,23,3612000
Maharashtra,"DY Patil, Kolhapur",MBBS,19,3612000
Maharashtra,"DY Patil, Kolhapur",MBBS,14+1(VV),3612000
Tamil Nadu,"ACS Med Coll, Chennai",MBBS,38,3784000
Tamil Nadu,"ACS Med Coll, Chennai",MBBS,38,3784000
Tamil Nadu,"ACS Med Coll, Chennai",MBBS,35,3784000
Maharashtra,"BVDU, Pune",MBBS,23,7426272
Maharashtra,"BVDU, Pune",MBBS,27,7426272
Maharashtra,"BVDU, Pune",MBBS,19,7426272
Tamil Nadu,"SRMC & RI, Chennai",MBBS,38,12900000
Tamil Nadu,"SRMC & RI, Chennai",MBBS,16+6(VV),12900000
Tamil Nadu,"SRMC & RI, Chennai",MBBS,2+5(VV),12900000
West Bengal,"College of Med & SDH, Kolkata",MBBS,1,9000
West Bengal,"College of Med & SDH, Kolkata",MBBS,0+1(VV),9000
West Bengal,"College of Med & SDH, Kolkata",MBBS,0+1(VV),9000
Maharashtra,"Krishna IMS, Karad",MBBS,38,4300000
Maharashtra,"Krishna IMS, Karad",MBBS,17,4300000
Maharashtra,"Krishna IMS, Karad",MBBS,2,4300000
Maharashtra,"Rural Med Coll, LONI",MBBS,30,9611360
Maharashtra,"Rural Med Coll, LONI",MBBS,15,9611360
Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,23,4300000
Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,22,4300000
Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,19+1(VV),4300000
Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,2,4300000
Rajasthan,"Govt Med Coll, Banswara",MBBS,1,96029
Rajasthan,"Govt Med Coll, Banswara",MBBS,1,96029
Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,23,2967000
Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,26,2967000
Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,21+2(VV),2967000
Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,1,2967000
Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,23,3594800
Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,23,3594800
Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,29,3594800
Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,1,3594800
Bihar,"Vardhman IMS, Nalanda",MBBS,1,9500
Bihar,"Vardhman IMS, Nalanda",MBBS,0+1(VV),9500
Bihar,"Vardhman IMS, Nalanda",MBBS,0+1(VV),9500
Maharashtra,"JN Med College, Meghe, Wardha",MBBS,38,2967000
Maharashtra,"JN Med College, Meghe, Wardha",MBBS,35+1(VV),2967000
Maharashtra,"JN Med College, Meghe, Wardha",MBBS,12+5(VV),2967000
Maharashtra,"JN Med College, Meghe, Wardha",MBBS,1,2967000
Maharashtra,"Shri VR Naik Govt, Yavatmal",MBBS,1,158600
Maharashtra,"Shri VR Naik Govt, Yavatmal",MBBS,1,158600
Delhi,"Lady Hardinge, Delhi",MBBS,3,1665
Delhi,"Lady Hardinge, Delhi",MBBS,3,1665
Haryana,Amrita School of Med. Faridabad,MBBS,15,4394772
Haryana,Amrita School of Med. Faridabad,MBBS,13,4394772
Haryana,Amrita School of Med. Faridabad,MBBS,12,4394772
Haryana,Amrita School of Med. Faridabad,MBBS,1,4394772
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",MBBS,1,100000
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",MBBS,1,100000
Maharashtra,"BVDU, Sangli",MBBS,23,7426272
Maharashtra,"BVDU, Sangli",MBBS,29,7426272
Maharashtra,"BVDU, Sangli",MBBS,15,7426272
Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,22,2838000
Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,29,2838000
Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,14,2838000
Karnataka,"Rajeshwari, Bangalore",MBBS,38,3784000
Karnataka,"Rajeshwari, Bangalore",MBBS,36+1(VV),3784000
Karnataka,"Rajeshwari, Bangalore",MBBS,31+1(VV),3784000
Meghalaya,"Shillong MedColl, Meghalaya",MBBS,4,14000
Meghalaya,"Shillong MedColl, Meghalaya",MBBS,4,14000
Meghalaya,"Shillong MedColl, Meghalaya",MBBS,1,14000
Uttarakhand,"VCSG Med Coll, Pauri Garhwal",MBBS,1,150000
Uttarakhand,"VCSG Med Coll, Pauri Garhwal",MBBS,1,150000
Uttarakhand,"VCSG Med Coll, Pauri Garhwal",MBBS,1,150000
Maharashtra,"Govt Med Coll, Alibag",MBBS,1,158600
Maharashtra,"Govt Med Coll, Alibag",MBBS,1,158600
Maharashtra,"Govt Med Coll, Alibag",MBBS,1,158600
Delhi,"Faculty of Dent,Jamial Millia",BDS,3,41775
Delhi,"Faculty of Dent,Jamial Millia",BDS,3,41775
Delhi,"Faculty of Dent,Jamial Millia",BDS,3,41775
Delhi,"Faculty of Dent,Jamial Millia",BDS,3,41775
Delhi,"Faculty of Dent,Jamial Millia",BDS,3,41775
Rajasthan,"RUHS, Jaipur",MBBS,1,96029
Rajasthan,"RUHS, Jaipur",MBBS,1,96029
Rajasthan,"RUHS, Jaipur",MBBS,1,96029
Maharashtra,"Government Med Coll, Sindhudurg",MBBS,1,158600
Maharashtra,"Government Med Coll, Sindhudurg",MBBS,1,158600
Maharashtra,"Government Med Coll, Sindhudurg",MBBS,1,158600
Rajasthan,"Govt Med Coll, Kota",MBBS,1,96100
Rajasthan,"Govt Med Coll, Kota",MBBS,1,96100
Rajasthan,"Govt Med Coll, Kota",MBBS,1,96100
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,1,33739
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,0+1(VV),33739
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,0+1(VV),33739
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,1,33739
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,1,33739
